"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"ClinicalDocument","ClinicalDocument","","","",1,1,"","","","null {[]} {[]}
","Base for all types and resources","Defines the basic properties of every data value. This is an abstract type, meaning that no value can be just a data value without belonging to any concrete type. Every concrete type is a specialization of this general abstract DataValue type.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","FRCDAPerformerRequire:performer est obligatoire et son attribut nullFlavor interdit pour l’évènement documenté principal {documentationOf.serviceEvent.performer.count() >= 1}
","n/a"
"ClinicalDocument.participant:autreCorrespondant.time.low","ClinicalDocument.participant.time.low","","","Low Boundary",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/IVXB-TS {[]} {[]}
","Date/heure de début de la participation","This is the low limit of the interval.","","","","","","","","","",,,,,"",,,,"IVL_TS.low",0,1,"",""
"ClinicalDocument.participant:autreCorrespondant.time.center","ClinicalDocument.participant.time.center","","","Central Value",0,0,"","","","http://hl7.org/cda/stds/core/StructureDefinition/TS {[]} {[]}
","","The arithmetic mean of the interval (low plus high divided by 2). The purpose of distinguishing the center as a semantic property is for conversions of intervals from and to point values.","","","","","","","","","",,,,,"",,,,"IVL_TS.center",0,1,"",""
"ClinicalDocument.participant:autreCorrespondant.time.width","ClinicalDocument.participant.time.width","","","Width",0,0,"","","","http://hl7.org/cda/stds/core/StructureDefinition/PQ {[]} {[]}
","","The difference between high and low boundary. The purpose of distinguishing a width property is to handle all cases of incomplete information symmetrically. In any interval representation only two of the three properties high, low, and width need to be stated and the third can be derived.","","","","","","","","","",,,,,"",,,,"IVL_TS.width",0,1,"",""
"ClinicalDocument.participant:autreCorrespondant.time.high","ClinicalDocument.participant.time.high","","","High Boundary",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/IVXB-TS {[]} {[]}
","Date/heure de fin de la participation","This is the high limit of the interval.","","","","","","","","","",,,,,"",,,,"IVL_TS.high",0,1,"",""
"ClinicalDocument.participant:autreCorrespondant.associatedEntity","ClinicalDocument.participant.associatedEntity","","","",1,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/AssociatedEntity {[CanonicalType[https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-associated-entity|0.1.0]]} {[]}
","Identification du participant","","","","","","","","","","",,,,,"",,,,"Participant1.associatedEntity",1,1,"",""
"ClinicalDocument.inFulfillmentOf","ClinicalDocument.inFulfillmentOf","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/InFulfillmentOf {[CanonicalType[https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-inFulfillment-of|0.1.0]]} {[]}
","Prescription","","For instance, a provider orders an X-Ray. The X-Ray is performed. A radiologist reads the X-Ray and generates a report. The X-Ray order identifier is transmitted in the Order class, the performed X-Ray procedure is transmitted in the ServiceEvent class, and the ClinicalDocument.code would be valued with 'Diagnostic Imaging Report'.","","","","","","","","",,,,,"",,,,"ClinicalDocument.inFulfillmentOf",0,*,"",""
"ClinicalDocument.documentationOf","ClinicalDocument.documentationOf","","","",1,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/DocumentationOf {[CanonicalType[https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-documentation-of|0.1.0]]} {[]}
","Evènement documenté et notamment le cadre d'exercice.","","In some cases, the ServiceEvent is inherent in the ClinicalDocument.code, such as where ClinicalDocument.code is 'History and Physical Report' and the procedure being documented is a 'History and Physical' act. A ServiceEvent can further specialize the act inherent in the ClinicalDocument.code, such as where the ClinicalDocument.code is simply 'Procedure Report' and the procedure was a 'colonoscopy'. If ServiceEvent is included, it must be equivalent to or further specialize the value inherent in the ClinicalDocument.code, and shall not conflict with the value inherent in the ClinicalDocument.code, as such a conflict would constitute an ambiguous situation.","","","","","","","","",,,,,"",,,,"ClinicalDocument.documentationOf",0,*,"",""
"ClinicalDocument.relatedDocument","ClinicalDocument.relatedDocument","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/RelatedDocument {[CanonicalType[https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-related-document|0.1.0]]} {[]}
","Document de référence (à remplacer, transformé, …).","","","A conformant CDA document can have a single relatedDocument with typeCode 'APND'; a single relatedDocument with typeCode 'RPLC'; a single relatedDocument with typeCode 'XFRM'; a combination of two relatedDocuments with typeCodes 'XFRM' and 'RPLC'; or a combination of two relatedDocuments with typeCodes 'XFRM' and 'APND'. No other combinations are allowed.","","","","","","","",,,,,"",,,,"ClinicalDocument.relatedDocument",0,*,"",""
"ClinicalDocument.authorization","ClinicalDocument.authorization","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Authorization {[CanonicalType[https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-authorization|0.1.0]]} {[]}
","Consentement associé au document.","","The type of consent (e.g. a consent to perform the related ServiceEvent, a consent for the information contained in the document to be released to a third party) is conveyed in Consent.code. Consents referenced in the CDA Header have been finalized (Consent.statusCode must equal 'completed') and should be on file.","","","","","","","","",,,,,"",,,,"ClinicalDocument.authorization",0,*,"",""
"ClinicalDocument.componentOf","ClinicalDocument.componentOf","","","",1,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/ComponentOf {[]} {[]}
","Prise en charge du patient/usager et notamment la date et le secteur d'activité.","This optional class represents the setting of the clinical encounter during which the documented act(s) or ServiceEvent occurred. Documents are not necessarily generated during an encounter, such as when a clinician, in response to an abnormal lab result, attempts to contact the patient but can't, and writes a Progress Note.","In some cases, the setting of the encounter is inherent in the ClinicalDocument.code, such as where ClinicalDocument.code is 'Diabetes Clinic Progress Note'. The setting of an encounter can also be transmitted in the HealthCareFacility.code attribute. If HealthCareFacility.code is sent, it should be equivalent to or further specialize the value inherent in the ClinicalDocument.code (such as where the ClinicalDocument.code is simply 'Clinic Progress Note' and the value of HealthCareFacility.code is 'cardiology clinic'), and shall not conflict with the value inherent in the ClinicalDocument.code, as such a conflict would constitute an ambiguous situation.","","","","","","","","",,,,,"",,,,"ClinicalDocument.componentOf",0,1,"",""
"ClinicalDocument.component","ClinicalDocument.component","","","",1,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Component {[]} {[]}
","Body of the document","","","","","","","","","","",,,,,"",,,,"ClinicalDocument.component",1,1,"",""
"ClinicalDocument.component.nullFlavor","ClinicalDocument.component.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDANullFlavor|2.0.3-sd","",,,,"ANY.nullFlavor",0,1,"",""
"ClinicalDocument.component.realmCode","ClinicalDocument.component.realmCode","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/CS {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of realm-specific constraints. The value of this attribute identifies the realm in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.realmCode",0,*,"",""
"ClinicalDocument.component.typeId","ClinicalDocument.component.typeId","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of constraints defined in an HL7-specified message type. This might be a common type (also known as CMET in the messaging communication environment), or content included within a wrapper. The value of this attribute provides a unique identifier for the type in question.","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.typeId",0,1,"","II-1:An II instance must have either a root or an nullFlavor. {root.exists() or nullFlavor.exists()}
"
"ClinicalDocument.component.typeId.nullFlavor","ClinicalDocument.component.typeId.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDANullFlavor|2.0.3-sd","",,,,"ANY.nullFlavor",0,1,"",""
"ClinicalDocument.component.typeId.assigningAuthorityName","ClinicalDocument.component.typeId.assigningAuthorityName","","","Assigning Authority Name",0,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple|2.0.3-sd]]} {[]}
","","A human readable name or mnemonic for the assigning authority. The Assigning Authority Name has no computational value. The purpose of a Assigning Authority Name is to assist an unaided human interpreter of an II value to interpret the authority. Note: no automated processing must depend on the assigning authority name to be present in any form.","","","","","","","","","",,,,,"",,,,"II.assigningAuthorityName",0,1,"",""
"ClinicalDocument.component.typeId.displayable","ClinicalDocument.component.typeId.displayable","","","Displayable",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple|2.0.3-sd]]} {[]}
","","Specifies if the identifier is intended for human display and data entry (displayable = true) as opposed to pure machine interoperation (displayable = false).","","","","","","","","","",,,,,"",,,,"II.displayable",0,1,"",""
"ClinicalDocument.component.typeId.root","ClinicalDocument.component.typeId.root","","","Root",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/oid|2.0.3-sd], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/uuid|2.0.3-sd], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/ruid|2.0.3-sd]]} {[]}
","","Identifies the type as an HL7 Registered model","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""2.16.840.1.113883.1.3""/>","","","","",,,,,"",,,,"II.root",0,1,"",""
"ClinicalDocument.component.typeId.extension","ClinicalDocument.component.typeId.extension","","","Extension",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple|2.0.3-sd]]} {[]}
","","A character string as a unique identifier within the scope of the identifier root.","","","","","","","","","",,,,,"",,,,"II.extension",0,1,"",""
"ClinicalDocument.component.templateId","ClinicalDocument.component.templateId","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of a set of template-defined constraints. The value of this attribute provides a unique identifier for the templates in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.templateId",0,*,"",""
"ClinicalDocument.component.typeCode","ClinicalDocument.component.typeCode","","","",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""COMP""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ActRelationshipHasComponent|3.0.0","",,,,"Component.typeCode",0,1,"",""
"ClinicalDocument.component.contextConductionInd","ClinicalDocument.component.contextConductionInd","","","",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple|2.0.3-sd]]} {[]}
","","","","","","","<valueBoolean xmlns=""http://hl7.org/fhir"" value=""true""/>","","","","",,,,,"",,,,"Component.contextConductionInd",0,1,"",""
"ClinicalDocument.component.nonXMLBody","ClinicalDocument.component.nonXMLBody","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/NonXMLBody {[]} {[]}
","A body in some format other than XML.","","","","","","","","","","",,,,,"",,,,"Component.nonXMLBody",0,1,"",""
"ClinicalDocument.component.structuredBody","ClinicalDocument.component.structuredBody","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/StructuredBody {[]} {[]}
","Structure du document IPS.","","","","","","","","","","",,,,,"",,,,"Component.structuredBody",0,1,"",""
"ClinicalDocument.component.structuredBody.nullFlavor","ClinicalDocument.component.structuredBody.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDANullFlavor|2.0.3-sd","",,,,"ANY.nullFlavor",0,1,"",""
"ClinicalDocument.component.structuredBody.realmCode","ClinicalDocument.component.structuredBody.realmCode","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/CS {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of realm-specific constraints. The value of this attribute identifies the realm in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.realmCode",0,*,"",""
"ClinicalDocument.component.structuredBody.typeId","ClinicalDocument.component.structuredBody.typeId","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of constraints defined in an HL7-specified message type. This might be a common type (also known as CMET in the messaging communication environment), or content included within a wrapper. The value of this attribute provides a unique identifier for the type in question.","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.typeId",0,1,"","II-1:An II instance must have either a root or an nullFlavor. {root.exists() or nullFlavor.exists()}
"
"ClinicalDocument.component.structuredBody.typeId.nullFlavor","ClinicalDocument.component.structuredBody.typeId.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDANullFlavor|2.0.3-sd","",,,,"ANY.nullFlavor",0,1,"",""
"ClinicalDocument.component.structuredBody.typeId.assigningAuthorityName","ClinicalDocument.component.structuredBody.typeId.assigningAuthorityName","","","Assigning Authority Name",0,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple|2.0.3-sd]]} {[]}
","","A human readable name or mnemonic for the assigning authority. The Assigning Authority Name has no computational value. The purpose of a Assigning Authority Name is to assist an unaided human interpreter of an II value to interpret the authority. Note: no automated processing must depend on the assigning authority name to be present in any form.","","","","","","","","","",,,,,"",,,,"II.assigningAuthorityName",0,1,"",""
"ClinicalDocument.component.structuredBody.typeId.displayable","ClinicalDocument.component.structuredBody.typeId.displayable","","","Displayable",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple|2.0.3-sd]]} {[]}
","","Specifies if the identifier is intended for human display and data entry (displayable = true) as opposed to pure machine interoperation (displayable = false).","","","","","","","","","",,,,,"",,,,"II.displayable",0,1,"",""
"ClinicalDocument.component.structuredBody.typeId.root","ClinicalDocument.component.structuredBody.typeId.root","","","Root",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/oid|2.0.3-sd], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/uuid|2.0.3-sd], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/ruid|2.0.3-sd]]} {[]}
","","Identifies the type as an HL7 Registered model","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""2.16.840.1.113883.1.3""/>","","","","",,,,,"",,,,"II.root",0,1,"",""
"ClinicalDocument.component.structuredBody.typeId.extension","ClinicalDocument.component.structuredBody.typeId.extension","","","Extension",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple|2.0.3-sd]]} {[]}
","","A character string as a unique identifier within the scope of the identifier root.","","","","","","","","","",,,,,"",,,,"II.extension",0,1,"",""
"ClinicalDocument.component.structuredBody.templateId","ClinicalDocument.component.structuredBody.templateId","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of a set of template-defined constraints. The value of this attribute provides a unique identifier for the templates in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.templateId",0,*,"",""
"ClinicalDocument.component.structuredBody.classCode","ClinicalDocument.component.structuredBody.classCode","","","",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""DOCBODY""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ActClassRecordOrganizer|3.0.0","",,,,"StructuredBody.classCode",0,1,"",""
"ClinicalDocument.component.structuredBody.moodCode","ClinicalDocument.component.structuredBody.moodCode","","","",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""EVN""/>","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDAActMood|2.0.3-sd","",,,,"StructuredBody.moodCode",0,1,"",""
"ClinicalDocument.component.structuredBody.confidentialityCode","ClinicalDocument.component.structuredBody.confidentialityCode","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/CE {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"StructuredBody.confidentialityCode",0,1,"",""
"ClinicalDocument.component.structuredBody.languageCode","ClinicalDocument.component.structuredBody.languageCode","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/CS {[]} {[]}
","","","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/all-languages|4.0.1","",,,,"StructuredBody.languageCode",0,1,"",""
"ClinicalDocument.component.structuredBody.component","ClinicalDocument.component.structuredBody.component","","","",5,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/InfrastructureRoot {[]} {[]}
","Composants contenant les sections du document IPS.","","","","","","","","","","",,,,,"","value:section.templateId/root}
","",,"open","StructuredBody.component",1,*,"",""
"ClinicalDocument.component.structuredBody.component.nullFlavor","ClinicalDocument.component.structuredBody.component.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDANullFlavor|2.0.3-sd","",,,,"ANY.nullFlavor",0,1,"",""
"ClinicalDocument.component.structuredBody.component.realmCode","ClinicalDocument.component.structuredBody.component.realmCode","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/CS {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of realm-specific constraints. The value of this attribute identifies the realm in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.realmCode",0,*,"",""
"ClinicalDocument.component.structuredBody.component.typeId","ClinicalDocument.component.structuredBody.component.typeId","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of constraints defined in an HL7-specified message type. This might be a common type (also known as CMET in the messaging communication environment), or content included within a wrapper. The value of this attribute provides a unique identifier for the type in question.","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.typeId",0,1,"","II-1:An II instance must have either a root or an nullFlavor. {root.exists() or nullFlavor.exists()}
"
"ClinicalDocument.component.structuredBody.component.typeId.nullFlavor","ClinicalDocument.component.structuredBody.component.typeId.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDANullFlavor|2.0.3-sd","",,,,"ANY.nullFlavor",0,1,"",""
"ClinicalDocument.component.structuredBody.component.typeId.assigningAuthorityName","ClinicalDocument.component.structuredBody.component.typeId.assigningAuthorityName","","","Assigning Authority Name",0,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple|2.0.3-sd]]} {[]}
","","A human readable name or mnemonic for the assigning authority. The Assigning Authority Name has no computational value. The purpose of a Assigning Authority Name is to assist an unaided human interpreter of an II value to interpret the authority. Note: no automated processing must depend on the assigning authority name to be present in any form.","","","","","","","","","",,,,,"",,,,"II.assigningAuthorityName",0,1,"",""
"ClinicalDocument.component.structuredBody.component.typeId.displayable","ClinicalDocument.component.structuredBody.component.typeId.displayable","","","Displayable",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple|2.0.3-sd]]} {[]}
","","Specifies if the identifier is intended for human display and data entry (displayable = true) as opposed to pure machine interoperation (displayable = false).","","","","","","","","","",,,,,"",,,,"II.displayable",0,1,"",""
"ClinicalDocument.component.structuredBody.component.typeId.root","ClinicalDocument.component.structuredBody.component.typeId.root","","","Root",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/oid|2.0.3-sd], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/uuid|2.0.3-sd], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/ruid|2.0.3-sd]]} {[]}
","","Identifies the type as an HL7 Registered model","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""2.16.840.1.113883.1.3""/>","","","","",,,,,"",,,,"II.root",0,1,"",""
"ClinicalDocument.component.structuredBody.component.typeId.extension","ClinicalDocument.component.structuredBody.component.typeId.extension","","","Extension",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple|2.0.3-sd]]} {[]}
","","A character string as a unique identifier within the scope of the identifier root.","","","","","","","","","",,,,,"",,,,"II.extension",0,1,"",""
"ClinicalDocument.component.structuredBody.component.templateId","ClinicalDocument.component.structuredBody.component.templateId","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of a set of template-defined constraints. The value of this attribute provides a unique identifier for the templates in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.templateId",0,*,"",""
"ClinicalDocument.component.structuredBody.component.typeCode","ClinicalDocument.component.structuredBody.component.typeCode","","","",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""COMP""/>","","","","",,,,,"",,,,"StructuredBody.component.typeCode",0,1,"",""
"ClinicalDocument.component.structuredBody.component.contextConductionInd","ClinicalDocument.component.structuredBody.component.contextConductionInd","","","",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple|2.0.3-sd]]} {[]}
","","","","","","","<valueBoolean xmlns=""http://hl7.org/fhir"" value=""true""/>","","","","",,,,,"",,,,"StructuredBody.component.contextConductionInd",0,1,"",""
"ClinicalDocument.component.structuredBody.component.section","ClinicalDocument.component.structuredBody.component.section","","","",1,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Section {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"StructuredBody.component.section",1,1,"",""
"ClinicalDocument.component.structuredBody.component:sectionProblemesActifs","ClinicalDocument.component.structuredBody.component","sectionProblemesActifs","","",1,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/InfrastructureRoot {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"StructuredBody.component",1,*,"",""
"ClinicalDocument.component.structuredBody.component:sectionProblemesActifs.nullFlavor","ClinicalDocument.component.structuredBody.component.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDANullFlavor|2.0.3-sd","",,,,"ANY.nullFlavor",0,1,"",""
"ClinicalDocument.component.structuredBody.component:sectionProblemesActifs.realmCode","ClinicalDocument.component.structuredBody.component.realmCode","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/CS {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of realm-specific constraints. The value of this attribute identifies the realm in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.realmCode",0,*,"",""
"ClinicalDocument.component.structuredBody.component:sectionProblemesActifs.typeId","ClinicalDocument.component.structuredBody.component.typeId","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of constraints defined in an HL7-specified message type. This might be a common type (also known as CMET in the messaging communication environment), or content included within a wrapper. The value of this attribute provides a unique identifier for the type in question.","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.typeId",0,1,"","II-1:An II instance must have either a root or an nullFlavor. {root.exists() or nullFlavor.exists()}
"
"ClinicalDocument.component.structuredBody.component:sectionProblemesActifs.typeId.nullFlavor","ClinicalDocument.component.structuredBody.component.typeId.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple|2.0.3-sd]]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDANullFlavor|2.0.3-sd","",,,,"ANY.nullFlavor",0,1,"",""
"ClinicalDocument.component.structuredBody.component:sectionProblemesActifs.typeId.assigningAuthorityName","ClinicalDocument.component.structuredBody.component.typeId.assigningAuthorityName","","","Assigning Authority Name",0,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple|2.0.3-sd]]} {[]}
","","A human readable name or mnemonic for the assigning authority. The Assigning Authority Name has no computational value. The purpose of a Assigning Authority Name is to assist an unaided human interpreter of an II value to interpret the authority. Note: no automated processing must depend on the assigning authority name to be present in any form.","","","","","","","","","",,,,,"",,,,"II.assigningAuthorityName",0,1,"",""
"ClinicalDocument.component.structuredBody.component:sectionProblemesActifs.typeId.displayable","ClinicalDocument.component.structuredBody.component.typeId.displayable","","","Displayable",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple|2.0.3-sd]]} {[]}
","","Specifies if the identifier is intended for human display and data entry (displayable = true) as opposed to pure machine interoperation (displayable = false).","","","","","","","","","",,,,,"",,,,"II.displayable",0,1,"",""
"ClinicalDocument.component.structuredBody.component:sectionProblemesActifs.typeId.root","ClinicalDocument.component.structuredBody.component.typeId.root","","","Root",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/oid|2.0.3-sd], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/uuid|2.0.3-sd], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/ruid|2.0.3-sd]]} {[]}
","","Identifies the type as an HL7 Registered model","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""2.16.840.1.113883.1.3""/>","","","","",,,,,"",,,,"II.root",0,1,"",""
"ClinicalDocument.component.structuredBody.component:sectionProblemesActifs.typeId.extension","ClinicalDocument.component.structuredBody.component.typeId.extension","","","Extension",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple|2.0.3-sd]]} {[]}
","","A character string as a unique identifier within the scope of the identifier root.","","","","","","","","","",,,,,"",,,,"II.extension",0,1,"",""
"ClinicalDocument.component.structuredBody.component:sectionProblemesActifs.templateId","ClinicalDocument.component.structuredBody.component.templateId","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of a set of template-defined constraints. The value of this attribute provides a unique identifier for the templates in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.templateId",0,*,"",""
